YR,MONTH,HPI,STATE
2013,AUG,121.23,AL
2013,SEP,120.82,AL
2013,OCT,120.06,AL
2013,NOV,119.44,AL
2013,DEC,119.38,AL
2014,JAN,119.9,AL
2014,FEB,120.73,AL
2014,MAR,121.51,AL
2014,ARP,122.26,AL
2014,MAY,122.99,AL
2014,JUN,123.74,AL
2014,JUL,124.39,AL
2014,AUG,124.59,AL
2014,SEP,124.14,AL
2014,OCT,123.37,AL
2014,NOV,122.88,AL
2014,DEC,122.87,AL
2015,JAN,123.27,AL
2015,FEB,123.81,AL
2015,MAR,124.56,AL
2015,ARP,125.49,AL
2015,MAY,126.48,AL
2015,JUN,127.36,AL
2015,JUL,127.85,AL
2015,AUG,127.85,AL
2015,SEP,127.32,AL
2015,OCT,126.71,AL
2015,NOV,126.27,AL
2015,DEC,126.03,AL
2016,JAN,126.25,AL
2016,FEB,127.03,AL
2016,MAR,128.13,AL
2016,ARP,129.5,AL
2016,MAY,130.84,AL
2016,JUN,131.9,AL
2016,JUL,132.73,AL
2016,AUG,133.12,AL
2016,SEP,132.94,AL
2016,OCT,132.23,AL
2016,NOV,131.45,AL
2016,DEC,131.06,AL
2017,JAN,131.26,AL
2017,FEB,132.23,AL
2017,MAR,133.82,AL
2017,ARP,135.56,AL
2017,MAY,136.83,AL
2017,JUN,137.31,AL
2017,JUL,137.05,AL
2017,AUG,136.83,AL
2017,SEP,137.18,AL
2017,OCT,137.69,AL
2017,NOV,137.91,AL
2017,DEC,138.47,AL
1975,JAN,36.74,AR
1975,FEB,37.1,AR
1975,MAR,37.42,AR
1975,ARP,37.68,AR
1975,MAY,37.92,AR
1975,JUN,38.16,AR
1975,JUL,38.35,AR
1975,AUG,38.45,AR
1975,SEP,38.43,AR
1975,OCT,38.36,AR
1975,NOV,38.38,AR
1975,DEC,38.54,AR
1976,JAN,38.78,AR
1976,FEB,39.13,AR
1976,MAR,39.57,AR
1976,ARP,40.06,AR
1976,MAY,40.47,AR
1976,JUN,40.76,AR
1976,JUL,41.02,AR
1976,AUG,41.3,AR
1976,SEP,41.56,AR
1976,OCT,41.72,AR
1976,NOV,41.85,AR
1976,DEC,42.02,AR
1977,JAN,42.3,AR
1977,FEB,42.7,AR
1977,MAR,43.11,AR
1977,ARP,43.44,AR
1977,MAY,43.67,AR
1977,JUN,43.89,AR
1977,JUL,44.19,AR
1977,AUG,44.56,AR
1977,SEP,44.91,AR
1977,OCT,45.21,AR
1977,NOV,45.46,AR
1977,DEC,45.68,AR
1978,JAN,45.98,AR
1978,FEB,46.31,AR
1978,MAR,46.6,AR
1978,ARP,46.92,AR
1978,MAY,47.4,AR
1978,JUN,48,AR
1978,JUL,48.64,AR
1978,AUG,49.2,AR
1978,SEP,49.63,AR
1978,OCT,49.97,AR
1978,NOV,50.29,AR
1978,DEC,50.63,AR
1979,JAN,51.03,AR
1979,FEB,51.47,AR
1979,MAR,51.89,AR
1979,ARP,52.39,AR
1979,MAY,53.02,AR
1979,JUN,53.72,AR
1979,JUL,54.5,AR
1979,AUG,55.3,AR
1979,SEP,56.01,AR
1979,OCT,56.45,AR
1979,NOV,56.52,AR
1979,DEC,56.33,AR
1980,JAN,56.08,AR
1980,FEB,55.91,AR
1980,MAR,55.93,AR
1980,ARP,56.13,AR
1980,MAY,56.46,AR
1980,JUN,56.9,AR
1980,JUL,57.39,AR
1980,AUG,57.81,AR
1980,SEP,58.13,AR
1980,OCT,58.4,AR
1980,NOV,58.74,AR
1980,DEC,59.12,AR
1981,JAN,59.48,AR
1981,FEB,59.79,AR
1981,MAR,60.06,AR
1981,ARP,60.26,AR
1981,MAY,60.35,AR
1981,JUN,60.3,AR
1981,JUL,60.06,AR
1981,AUG,59.62,AR
1981,SEP,59.02,AR
1981,OCT,58.29,AR
1981,NOV,57.51,AR
1981,DEC,56.86,AR
1982,JAN,56.47,AR
1982,FEB,56.34,AR
1982,MAR,56.47,AR
1982,ARP,56.84,AR
1982,MAY,57.37,AR
1982,JUN,57.97,AR
1982,JUL,58.58,AR
1982,AUG,59.14,AR
1982,SEP,59.58,AR
1982,OCT,59.93,AR
1982,NOV,60.26,AR
1982,DEC,60.67,AR
1983,JAN,61.19,AR
1983,FEB,61.8,AR
1983,MAR,62.46,AR
1983,ARP,63.18,AR
1983,MAY,63.92,AR
1983,JUN,64.59,AR
1983,JUL,65.03,AR
1983,AUG,65.15,AR
1983,SEP,65.01,AR
1983,OCT,64.74,AR
1983,NOV,64.5,AR
1983,DEC,64.35,AR
1984,JAN,64.23,AR
1984,FEB,64.15,AR
1984,MAR,64.19,AR
1984,ARP,64.29,AR
1984,MAY,64.32,AR
1984,JUN,64.28,AR
1984,JUL,64.26,AR
1984,AUG,64.35,AR
1984,SEP,64.6,AR
1984,OCT,64.95,AR
1984,NOV,65.33,AR
1984,DEC,65.63,AR
1985,JAN,65.83,AR
1985,FEB,65.82,AR
1985,MAR,65.58,AR
1985,ARP,65.26,AR
1985,MAY,65.14,AR
1985,JUN,65.48,AR
1985,JUL,66.17,AR
1985,AUG,66.8,AR
1985,SEP,67.22,AR
1985,OCT,67.47,AR
1985,NOV,67.59,AR
1985,DEC,67.62,AR
1986,JAN,67.59,AR
1986,FEB,67.54,AR
1986,MAR,67.69,AR
1986,ARP,67.97,AR
1986,MAY,68.09,AR
1986,JUN,68.06,AR
1986,JUL,68.03,AR
1986,AUG,68.21,AR
1986,SEP,68.55,AR
1986,OCT,68.71,AR
1986,NOV,68.63,AR
1986,DEC,68.53,AR
1987,JAN,68.62,AR
1987,FEB,68.96,AR
1987,MAR,69.46,AR
1987,ARP,69.94,AR
1987,MAY,70.19,AR
1987,JUN,70.13,AR
1987,JUL,69.88,AR
1987,AUG,69.53,AR
1987,SEP,69.15,AR
1987,OCT,68.76,AR
1987,NOV,68.41,AR
1987,DEC,68.22,AR
1988,JAN,68.2,AR
1988,FEB,68.33,AR
1988,MAR,68.56,AR
1988,ARP,68.86,AR
1988,MAY,69.06,AR
1988,JUN,69.1,AR
1988,JUL,69,AR
1988,AUG,68.88,AR
1988,SEP,68.89,AR
1988,OCT,69.06,AR
1988,NOV,69.29,AR
1988,DEC,69.42,AR
1989,JAN,69.43,AR
1989,FEB,69.39,AR
1989,MAR,69.31,AR
1989,ARP,69.22,AR
1989,MAY,69.23,AR
1989,JUN,69.4,AR
1989,JUL,69.61,AR
1989,AUG,69.79,AR
1989,SEP,69.89,AR
1989,OCT,69.91,AR
1989,NOV,69.83,AR
1989,DEC,69.76,AR
1990,JAN,69.77,AR
1990,FEB,69.9,AR
1990,MAR,70.09,AR
1990,ARP,70.25,AR
1990,MAY,70.42,AR
1990,JUN,70.59,AR
1990,JUL,70.76,AR
1990,AUG,70.99,AR
1990,SEP,71.19,AR
1990,OCT,71.29,AR
1990,NOV,71.35,AR
1990,DEC,71.39,AR
1991,JAN,71.32,AR
1991,FEB,71.14,AR
1991,MAR,71.02,AR
1991,ARP,70.99,AR
1991,MAY,71.01,AR
1991,JUN,71.09,AR
1991,JUL,71.17,AR
1991,AUG,71.31,AR
1991,SEP,71.67,AR
1991,OCT,72.13,AR
1991,NOV,72.53,AR
1991,DEC,72.88,AR
1992,JAN,73.2,AR
1992,FEB,73.4,AR
1992,MAR,73.42,AR
1992,ARP,73.31,AR
1992,MAY,73.32,AR
1992,JUN,73.61,AR
1992,JUL,74.06,AR
1992,AUG,74.47,AR
1992,SEP,74.79,AR
1992,OCT,75.02,AR
1992,NOV,75.22,AR
1992,DEC,75.35,AR
1993,JAN,75.41,AR
1993,FEB,75.6,AR
1993,MAR,76,AR
1993,ARP,76.52,AR
1993,MAY,77.1,AR
1993,JUN,77.7,AR
1993,JUL,78.24,AR
1993,AUG,78.65,AR
1993,SEP,78.84,AR
1993,OCT,78.84,AR
1993,NOV,78.9,AR
1993,DEC,79.18,AR
1994,JAN,79.68,AR
1994,FEB,80.36,AR
1994,MAR,81.09,AR
1994,ARP,81.76,AR
1994,MAY,82.27,AR
1994,JUN,82.61,AR
1994,JUL,82.9,AR
1994,AUG,83.3,AR
1994,SEP,83.73,AR
1994,OCT,84,AR
1994,NOV,84.15,AR
1994,DEC,84.24,AR
1995,JAN,84.44,AR
1995,FEB,84.85,AR
1995,MAR,85.36,AR
1995,ARP,85.72,AR
1995,MAY,85.89,AR
1995,JUN,86.06,AR
1995,JUL,86.4,AR
1995,AUG,86.82,AR
1995,SEP,87.16,AR
1995,OCT,87.32,AR
1995,NOV,87.26,AR
1995,DEC,87.13,AR
1996,JAN,87.14,AR
1996,FEB,87.4,AR
1996,MAR,87.85,AR
1996,ARP,88.37,AR
1996,MAY,88.9,AR
1996,JUN,89.24,AR
1996,JUL,89.27,AR
1996,AUG,89.07,AR
1996,SEP,89.01,AR
1996,OCT,89.16,AR
1996,NOV,89.3,AR
1996,DEC,89.39,AR
1997,JAN,89.56,AR
1997,FEB,89.98,AR
1997,MAR,90.54,AR
1997,ARP,90.94,AR
1997,MAY,91.08,AR
1997,JUN,91.05,AR
1997,JUL,90.98,AR
1997,AUG,90.89,AR
1997,SEP,90.73,AR
1997,OCT,90.67,AR
1997,NOV,90.69,AR
1997,DEC,90.67,AR
1998,JAN,90.65,AR
1998,FEB,90.61,AR
1998,MAR,90.54,AR
1998,ARP,90.68,AR
1998,MAY,91.34,AR
1998,JUN,92.3,AR
1998,JUL,93.07,AR
1998,AUG,93.46,AR
1998,SEP,93.69,AR
1998,OCT,93.96,AR
1998,NOV,94.18,AR
1998,DEC,94.23,AR
1999,JAN,94.17,AR
1999,FEB,94.15,AR
1999,MAR,94.31,AR
1999,ARP,94.77,AR
1999,MAY,95.44,AR
1999,JUN,95.99,AR
1999,JUL,96.21,AR
1999,AUG,96.31,AR
1999,SEP,96.49,AR
1999,OCT,96.67,AR
1999,NOV,96.62,AR
1999,DEC,96.56,AR
2000,JAN,96.8,AR
2000,FEB,97.33,AR
2000,MAR,98.12,AR
2000,ARP,98.85,AR
2000,MAY,99.3,AR
2000,JUN,99.42,AR
2000,JUL,99.17,AR
2000,AUG,98.93,AR
2000,SEP,99.15,AR
2000,OCT,99.53,AR
2000,NOV,99.74,AR
2000,DEC,100,AR
2001,JAN,100.33,AR
2001,FEB,100.62,AR
2001,MAR,100.91,AR
2001,ARP,101.21,AR
2001,MAY,101.58,AR
2001,JUN,102.14,AR
2001,JUL,102.74,AR
2001,AUG,103.07,AR
2001,SEP,103.1,AR
2001,OCT,102.99,AR
2001,NOV,102.96,AR
2001,DEC,103.17,AR
2002,JAN,103.56,AR
2002,FEB,104.02,AR
2002,MAR,104.42,AR
2002,ARP,104.86,AR
2002,MAY,105.52,AR
2002,JUN,106.23,AR
2002,JUL,106.68,AR
2002,AUG,106.78,AR
2002,SEP,106.8,AR
2002,OCT,107.05,AR
2002,NOV,107.35,AR
2002,DEC,107.55,AR
2003,JAN,107.88,AR
2003,FEB,108.32,AR
2003,MAR,108.71,AR
2003,ARP,109.22,AR
2003,MAY,110.06,AR
2003,JUN,111.07,AR
2003,JUL,111.92,AR
2003,AUG,112.48,AR
2003,SEP,112.77,AR
2003,OCT,112.82,AR
2003,NOV,112.8,AR
2003,DEC,112.85,AR
2004,JAN,113.16,AR
2004,FEB,113.86,AR
2004,MAR,114.79,AR
2004,ARP,115.83,AR
2004,MAY,117.04,AR
2004,JUN,118.19,AR
2004,JUL,118.89,AR
2004,AUG,119.2,AR
2004,SEP,119.29,AR
2004,OCT,119.27,AR
2004,NOV,119.31,AR
2004,DEC,119.6,AR
2005,JAN,120.13,AR
2005,FEB,120.86,AR
2005,MAR,121.68,AR
2005,ARP,122.61,AR
2005,MAY,123.78,AR
2005,JUN,124.98,AR
2005,JUL,126.05,AR
2005,AUG,126.98,AR
2005,SEP,127.73,AR
2005,OCT,128.21,AR
2005,NOV,128.39,AR
2005,DEC,128.25,AR
2006,JAN,128.17,AR
2006,FEB,128.53,AR
2006,MAR,129.43,AR
2006,ARP,130.65,AR
2006,MAY,131.74,AR
2006,JUN,132.43,AR
2006,JUL,132.78,AR
2006,AUG,132.87,AR
2006,SEP,132.61,AR
2006,OCT,132.21,AR
2006,NOV,131.95,AR
2006,DEC,131.98,AR
2007,JAN,132.09,AR
2007,FEB,132.41,AR
2007,MAR,133.21,AR
2007,ARP,134.25,AR
2007,MAY,134.93,AR
2007,JUN,135.16,AR
2007,JUL,135.28,AR
2007,AUG,135.11,AR
2007,SEP,134.67,AR
2007,OCT,134.19,AR
2007,NOV,133.52,AR
2007,DEC,132.51,AR
2008,JAN,131.39,AR
2008,FEB,130.54,AR
2008,MAR,130.37,AR
2008,ARP,130.71,AR
2008,MAY,131.25,AR
2008,JUN,131.74,AR
2008,JUL,132.04,AR
2008,AUG,131.97,AR
2008,SEP,131.19,AR
2008,OCT,129.97,AR
2008,NOV,128.73,AR
2008,DEC,127.67,AR
2009,JAN,126.94,AR
2009,FEB,126.52,AR
2009,MAR,126.29,AR
2009,ARP,126.32,AR
2009,MAY,126.58,AR
2009,JUN,126.95,AR
2009,JUL,127.33,AR
2009,AUG,127.59,AR
2009,SEP,127.67,AR
2009,OCT,127.48,AR
2009,NOV,126.87,AR
2009,DEC,125.92,AR
2010,JAN,125.06,AR
2010,FEB,124.62,AR
2010,MAR,124.63,AR
2010,ARP,125.1,AR
2010,MAY,125.63,AR
2010,JUN,125.56,AR
2010,JUL,124.83,AR
2010,AUG,123.64,AR
2010,SEP,122.4,AR
2010,OCT,121.57,AR
2010,NOV,121.1,AR
2010,DEC,120.89,AR
2011,JAN,120.97,AR
2011,FEB,121.12,AR
2011,MAR,121.28,AR
2011,ARP,121.56,AR
2011,MAY,121.96,AR
2011,JUN,122.44,AR
2011,JUL,122.71,AR
2011,AUG,122.69,AR
2011,SEP,122.67,AR
2011,OCT,122.65,AR
2011,NOV,122.37,AR
2011,DEC,121.86,AR
2012,JAN,121.67,AR
2012,FEB,122.1,AR
2012,MAR,122.95,AR
2012,ARP,124,AR
2012,MAY,124.96,AR
2012,JUN,125.62,AR
2012,JUL,125.85,AR
2012,AUG,125.48,AR
2012,SEP,124.8,AR
2012,OCT,124.49,AR
2012,NOV,124.67,AR
2012,DEC,125.17,AR
2013,JAN,125.84,AR
2013,FEB,126.49,AR
2013,MAR,127.1,AR
2013,ARP,127.83,AR
2013,MAY,128.6,AR
2013,JUN,129.05,AR
2013,JUL,129,AR
2013,AUG,128.55,AR
2013,SEP,127.99,AR
2013,OCT,127.5,AR
2013,NOV,127.26,AR
2013,DEC,127.29,AR
2014,JAN,127.43,AR
2014,FEB,127.7,AR
2014,MAR,127.99,AR
2014,ARP,128.38,AR
2014,MAY,128.95,AR
2014,JUN,129.55,AR
2014,JUL,130.25,AR
2014,AUG,130.95,AR
2014,SEP,131.24,AR
2014,OCT,131.05,AR
2014,NOV,130.47,AR
2014,DEC,129.78,AR
2015,JAN,129.39,AR
2015,FEB,129.49,AR
2015,MAR,130.06,AR
2015,ARP,131.01,AR
2015,MAY,132.11,AR
2015,JUN,133.01,AR
2015,JUL,133.7,AR
2015,AUG,134.31,AR
2015,SEP,134.7,AR
2015,OCT,134.65,AR
2015,NOV,134.2,AR
2015,DEC,133.6,AR
2016,JAN,133.11,AR
2016,FEB,133.13,AR
2016,MAR,133.88,AR
2016,ARP,135.04,AR
2016,MAY,136.23,AR
2016,JUN,137.25,AR
2016,JUL,137.86,AR
2016,AUG,137.96,AR
2016,SEP,137.79,AR
2016,OCT,137.49,AR
2016,NOV,137.32,AR
2016,DEC,137.49,AR
2017,JAN,137.83,AR
2017,FEB,138.33,AR
2017,MAR,139.19,AR
2017,ARP,140.31,AR
2017,MAY,141.51,AR
2017,JUN,142.71,AR
2017,JUL,143.62,AR
2017,AUG,143.88,AR
2017,SEP,143.81,AR
2017,OCT,143.82,AR
2017,NOV,143.72,AR
2017,DEC,143.54,AR
1975,JAN,28.94,AZ
1975,FEB,29.46,AZ
1975,MAR,29.96,AZ
1975,ARP,30.35,AZ
1975,MAY,30.55,AZ
1975,JUN,30.5,AZ
1975,JUL,30.17,AZ
1975,AUG,29.66,AZ
1975,SEP,29.13,AZ
1975,OCT,28.83,AZ
1975,NOV,28.94,AZ
1975,DEC,29.32,AZ
1976,JAN,29.7,AZ
1976,FEB,30,AZ
1976,MAR,30.17,AZ
1976,ARP,30.24,AZ
1976,MAY,30.24,AZ
1976,JUN,30.21,AZ
1976,JUL,30.2,AZ
1976,AUG,30.24,AZ
1976,SEP,30.31,AZ
1976,OCT,30.46,AZ
1976,NOV,30.69,AZ
1976,DEC,30.87,AZ
1977,JAN,30.98,AZ
1977,FEB,31.1,AZ
1977,MAR,31.33,AZ
1977,ARP,31.62,AZ
1977,MAY,31.88,AZ
1977,JUN,32.19,AZ
1977,JUL,32.64,AZ
1977,AUG,33.13,AZ
1977,SEP,33.54,AZ
1977,OCT,33.84,AZ
1977,NOV,34.15,AZ
1977,DEC,34.47,AZ
1978,JAN,34.8,AZ
1978,FEB,35.15,AZ
1978,MAR,35.49,AZ
1978,ARP,35.9,AZ
1978,MAY,36.44,AZ
1978,JUN,37.09,AZ
1978,JUL,37.8,AZ
1978,AUG,38.46,AZ
1978,SEP,39.1,AZ
1978,OCT,39.87,AZ
1978,NOV,40.72,AZ
1978,DEC,41.46,AZ
1979,JAN,42.05,AZ
1979,FEB,42.58,AZ
1979,MAR,43.24,AZ
1979,ARP,44.16,AZ
1979,MAY,45.19,AZ
1979,JUN,46.05,AZ
1979,JUL,46.65,AZ
1979,AUG,47.21,AZ
1979,SEP,47.89,AZ
1979,OCT,48.6,AZ
1979,NOV,49.2,AZ
1979,DEC,49.57,AZ
1980,JAN,49.73,AZ
1980,FEB,49.89,AZ
1980,MAR,50.1,AZ
1980,ARP,50.41,AZ
1980,MAY,50.96,AZ
1980,JUN,51.73,AZ
1980,JUL,52.61,AZ
1980,AUG,53.53,AZ
1980,SEP,54.21,AZ
1980,OCT,54.45,AZ
1980,NOV,54.43,AZ
1980,DEC,54.37,AZ
1981,JAN,54.39,AZ
1981,FEB,54.55,AZ
1981,MAR,54.8,AZ
1981,ARP,55.12,AZ
1981,MAY,55.41,AZ
1981,JUN,55.57,AZ
1981,JUL,55.71,AZ
1981,AUG,55.94,AZ
1981,SEP,56.16,AZ
1981,OCT,56.17,AZ
1981,NOV,56.05,AZ
1981,DEC,55.96,AZ
1982,JAN,55.91,AZ
1982,FEB,55.94,AZ
1982,MAR,56.09,AZ
1982,ARP,56.32,AZ
1982,MAY,56.43,AZ
1982,JUN,56.3,AZ
1982,JUL,56.16,AZ
1982,AUG,56.22,AZ
1982,SEP,56.48,AZ
1982,OCT,56.94,AZ
1982,NOV,57.55,AZ
1982,DEC,58.27,AZ
1983,JAN,59,AZ
1983,FEB,59.6,AZ
1983,MAR,59.96,AZ
1983,ARP,60.02,AZ
1983,MAY,59.77,AZ
1983,JUN,59.26,AZ
1983,JUL,58.72,AZ
1983,AUG,58.31,AZ
1983,SEP,58.1,AZ
1983,OCT,58.06,AZ
1983,NOV,58.12,AZ
1983,DEC,58.33,AZ
1984,JAN,58.69,AZ
1984,FEB,59.19,AZ
1984,MAR,59.8,AZ
1984,ARP,60.43,AZ
1984,MAY,60.95,AZ
1984,JUN,61.28,AZ
1984,JUL,61.52,AZ
1984,AUG,61.66,AZ
1984,SEP,61.64,AZ
1984,OCT,61.59,AZ
1984,NOV,61.62,AZ
1984,DEC,61.64,AZ
1985,JAN,61.5,AZ
1985,FEB,61.24,AZ
1985,MAR,61.1,AZ
1985,ARP,61.14,AZ
1985,MAY,61.35,AZ
1985,JUN,61.65,AZ
1985,JUL,61.98,AZ
1985,AUG,62.33,AZ
1985,SEP,62.62,AZ
1985,OCT,62.77,AZ
1985,NOV,62.8,AZ
1985,DEC,62.87,AZ
1986,JAN,63.05,AZ
1986,FEB,63.37,AZ
1986,MAR,63.91,AZ
1986,ARP,64.67,AZ
1986,MAY,65.34,AZ
1986,JUN,65.65,AZ
1986,JUL,65.61,AZ
1986,AUG,65.15,AZ
1986,SEP,64.36,AZ
1986,OCT,63.72,AZ
1986,NOV,63.86,AZ
1986,DEC,64.53,AZ
1987,JAN,65.07,AZ
1987,FEB,65.42,AZ
1987,MAR,65.55,AZ
1987,ARP,65.45,AZ
1987,MAY,65.42,AZ
1987,JUN,65.57,AZ
1987,JUL,65.63,AZ
1987,AUG,65.49,AZ
1987,SEP,65.32,AZ
1987,OCT,65.18,AZ
1987,NOV,65.11,AZ
1987,DEC,65.18,AZ
1988,JAN,65.31,AZ
1988,FEB,65.48,AZ
1988,MAR,65.69,AZ
1988,ARP,65.85,AZ
1988,MAY,65.85,AZ
1988,JUN,65.73,AZ
1988,JUL,65.61,AZ
1988,AUG,65.6,AZ
1988,SEP,65.64,AZ
1988,OCT,65.61,AZ
1988,NOV,65.5,AZ
1988,DEC,65.39,AZ
1989,JAN,65.33,AZ
1989,FEB,65.29,AZ
1989,MAR,65.3,AZ
1989,ARP,65.34,AZ
1989,MAY,65.38,AZ
1989,JUN,65.39,AZ
1989,JUL,65.46,AZ
1989,AUG,65.69,AZ
1989,SEP,65.82,AZ
1989,OCT,65.61,AZ
1989,NOV,65.31,AZ
1989,DEC,65.19,AZ
1990,JAN,65.24,AZ
1990,FEB,65.25,AZ
1990,MAR,65.17,AZ
1990,ARP,65.12,AZ
1990,MAY,65.21,AZ
1990,JUN,65.36,AZ
1990,JUL,65.43,AZ
1990,AUG,65.34,AZ
1990,SEP,65.09,AZ
1990,OCT,64.72,AZ
1990,NOV,64.4,AZ
1990,DEC,64.29,AZ
1991,JAN,64.4,AZ
1991,FEB,64.6,AZ
1991,MAR,64.76,AZ
1991,ARP,64.88,AZ
1991,MAY,65.08,AZ
1991,JUN,65.25,AZ
1991,JUL,65.21,AZ
1991,AUG,65.16,AZ
1991,SEP,65.45,AZ
1991,OCT,66.03,AZ
1991,NOV,66.46,AZ
1991,DEC,66.4,AZ
1992,JAN,66.16,AZ
1992,FEB,66.13,AZ
1992,MAR,66.33,AZ
1992,ARP,66.53,AZ
1992,MAY,66.61,AZ
1992,JUN,66.63,AZ
1992,JUL,66.77,AZ
1992,AUG,67.01,AZ
1992,SEP,67.15,AZ
1992,OCT,67.13,AZ
1992,NOV,67.12,AZ
1992,DEC,67.18,AZ
1993,JAN,67.16,AZ
1993,FEB,67.06,AZ
1993,MAR,67.06,AZ
1993,ARP,67.23,AZ
1993,MAY,67.61,AZ
1993,JUN,68.14,AZ
1993,JUL,68.56,AZ
1993,AUG,68.77,AZ
1993,SEP,68.99,AZ
1993,OCT,69.33,AZ
1993,NOV,69.69,AZ
1993,DEC,69.92,AZ
1994,JAN,70.04,AZ
1994,FEB,70.29,AZ
1994,MAR,70.81,AZ
1994,ARP,71.55,AZ
1994,MAY,72.32,AZ
1994,JUN,72.79,AZ
1994,JUL,73.03,AZ
1994,AUG,73.38,AZ
1994,SEP,73.83,AZ
1994,OCT,74.25,AZ
1994,NOV,74.55,AZ
1994,DEC,74.71,AZ
1995,JAN,74.77,AZ
1995,FEB,74.93,AZ
1995,MAR,75.29,AZ
1995,ARP,75.74,AZ
1995,MAY,76.14,AZ
1995,JUN,76.48,AZ
1995,JUL,76.8,AZ
1995,AUG,77.14,AZ
1995,SEP,77.45,AZ
1995,OCT,77.63,AZ
1995,NOV,77.74,AZ
1995,DEC,77.98,AZ
1996,JAN,78.36,AZ
1996,FEB,78.77,AZ
1996,MAR,79.17,AZ
1996,ARP,79.44,AZ
1996,MAY,79.69,AZ
1996,JUN,80.06,AZ
1996,JUL,80.53,AZ
1996,AUG,80.84,AZ
1996,SEP,80.98,AZ
1996,OCT,80.99,AZ
1996,NOV,80.84,AZ
1996,DEC,80.77,AZ
1997,JAN,80.93,AZ
1997,FEB,81.25,AZ
1997,MAR,81.74,AZ
1997,ARP,82.29,AZ
1997,MAY,82.73,AZ
1997,JUN,83.02,AZ
1997,JUL,83.21,AZ
1997,AUG,83.4,AZ
1997,SEP,83.63,AZ
1997,OCT,83.78,AZ
1997,NOV,83.94,AZ
1997,DEC,84.23,AZ
1998,JAN,84.66,AZ
1998,FEB,85.17,AZ
1998,MAR,85.66,AZ
1998,ARP,86.12,AZ
1998,MAY,86.53,AZ
1998,JUN,87.04,AZ
1998,JUL,87.67,AZ
1998,AUG,88.11,AZ
1998,SEP,88.28,AZ
1998,OCT,88.43,AZ
1998,NOV,88.7,AZ
1998,DEC,89.09,AZ
1999,JAN,89.51,AZ
1999,FEB,89.97,AZ
1999,MAR,90.56,AZ
1999,ARP,91.08,AZ
1999,MAY,91.5,AZ
1999,JUN,92.04,AZ
1999,JUL,92.65,AZ
1999,AUG,93.15,AZ
1999,SEP,93.49,AZ
1999,OCT,93.72,AZ
1999,NOV,93.95,AZ
1999,DEC,94.46,AZ
2000,JAN,95.15,AZ
2000,FEB,95.92,AZ
2000,MAR,96.66,AZ
2000,ARP,97.32,AZ
2000,MAY,98.03,AZ
2000,JUN,98.53,AZ
2000,JUL,98.75,AZ
2000,AUG,98.89,AZ
2000,SEP,99.08,AZ
2000,OCT,99.41,AZ
2000,NOV,99.74,AZ
2000,DEC,100,AZ
2001,JAN,100.25,AZ
2001,FEB,100.66,AZ
2001,MAR,101.4,AZ
2001,ARP,102.19,AZ
2001,MAY,102.76,AZ
2001,JUN,103.39,AZ
2001,JUL,103.93,AZ
2001,AUG,104.22,AZ
2001,SEP,104.58,AZ
2001,OCT,104.91,AZ
2001,NOV,105.05,AZ
2001,DEC,105.25,AZ
2002,JAN,105.64,AZ
2002,FEB,106.29,AZ
2002,MAR,107.09,AZ
2002,ARP,107.9,AZ
2002,MAY,108.58,AZ
2002,JUN,109.14,AZ
2002,JUL,109.79,AZ
2002,AUG,110.47,AZ
2002,SEP,111.22,AZ
2002,OCT,111.91,AZ
2002,NOV,112.34,AZ
2002,DEC,112.59,AZ
2003,JAN,112.96,AZ
2003,FEB,113.75,AZ
2003,MAR,114.77,AZ
2003,ARP,115.69,AZ
2003,MAY,116.41,AZ
2003,JUN,117.17,AZ
2003,JUL,118.11,AZ
2003,AUG,119.07,AZ
2003,SEP,120.1,AZ
2003,OCT,121.13,AZ
2003,NOV,121.89,AZ
2003,DEC,122.58,AZ
2004,JAN,123.51,AZ
2004,FEB,124.46,AZ
2004,MAR,125.65,AZ
2004,ARP,127.32,AZ
2004,MAY,129.51,AZ
2004,JUN,132.06,AZ
2004,JUL,134.45,AZ
2004,AUG,136.66,AZ
2004,SEP,139.03,AZ
2004,OCT,141.56,AZ
2004,NOV,143.95,AZ
2004,DEC,146.08,AZ
2005,JAN,148.84,AZ
2005,FEB,153.09,AZ
2005,MAR,158.6,AZ
2005,ARP,164.84,AZ
2005,MAY,171.63,AZ
2005,JUN,178.29,AZ
2005,JUL,184.01,AZ
2005,AUG,188.61,AZ
2005,SEP,192,AZ
2005,OCT,194.3,AZ
2005,NOV,195.67,AZ
2005,DEC,196.99,AZ
2006,JAN,198.92,AZ
2006,FEB,200.94,AZ
2006,MAR,202.66,AZ
2006,ARP,204.3,AZ
2006,MAY,205.36,AZ
2006,JUN,205.33,AZ
2006,JUL,204.8,AZ
2006,AUG,203.71,AZ
2006,SEP,202.53,AZ
2006,OCT,201.63,AZ
2006,NOV,200.59,AZ
2006,DEC,199.82,AZ
2007,JAN,199.77,AZ
2007,FEB,200.18,AZ
2007,MAR,200.45,AZ
2007,ARP,200.56,AZ
2007,MAY,200.38,AZ
2007,JUN,199.31,AZ
2007,JUL,197.33,AZ
2007,AUG,194.69,AZ
2007,SEP,191.59,AZ
2007,OCT,188.16,AZ
2007,NOV,184.53,AZ
2007,DEC,180.99,AZ
2008,JAN,177.56,AZ
2008,FEB,174.27,AZ
2008,MAR,171,AZ
2008,ARP,168.07,AZ
2008,MAY,165.69,AZ
2008,JUN,162.77,AZ
